Loan_ID,Applicant_ID,Loan_Type,Loan_Amount,Interest_Rate,Loan_Tenure_Months,Loan_Purpose,Loan_Grade,EMI_Amount,Issue_Date,Debt_To_Income_%,Loan_Status,Issue_Year,Issue_Month,Issue_Quarter,DTI_Risk,Loan_Size
LN026090,APP06778,Education Loan,344000.0,16.77,24,Wedding,D,16970.15,2023-05-29,43.0,Closed,2023,5,2,High Risk,Medium
LN026091,APP09190,Business Loan,934000.0,17.33,24,Investment,D,46327.31,2023-06-12,90.63,Active,2023,6,2,Very High Risk,Large
LN026092,APP07040,Home Loan,2745000.0,18.47,240,Medical Emergency,F,43359.35,2023-12-10,70.16,Active,2023,12,4,Very High Risk,Very Large
LN026093,APP10704,Auto Loan,200000.0,14.68,72,Home Renovation,D,4194.32,2026-02-01,6.32,Active,2026,2,1,Low Risk,Medium
LN026094,APP01081,Business Loan,281000.0,15.06,12,Wedding,C,25370.54,2024-04-28,52.19,Active,2024,4,2,Very High Risk,Medium
LN026095,APP19121,Business Loan,334000.0,13.13,12,Medical Emergency,A,29852.35,2023-08-10,29.91,Active,2023,8,3,Moderate Risk,Medium
LN026096,APP06016,Home Loan,746000.0,15.49,360,Home Renovation,D,9725.7,2025-11-14,77.81,Active,2025,11,4,Very High Risk,Large
LN026097,APP18354,Auto Loan,729000.0,15.94,24,Wedding,D,35673.21,2025-02-06,84.85,Active,2025,2,1,Very High Risk,Large
LN026098,APP12876,Business Loan,415000.0,14.84,36,Wedding,D,35866.75,2023-10-12,76.13,Active,2023,10,4,Very High Risk,Medium
LN026099,APP04348,Auto Loan,979000.0,15.53,72,Investment,D,20983.78,2024-06-20,21.0,Closed,2024,6,2,Moderate Risk,Large
LN026100,APP04321,Business Loan,595000.0,16.38,60,Wedding,F,14589.65,2025-07-12,37.21,Closed,2025,7,3,High Risk,Large
LN026101,APP12690,Auto Loan,1098000.0,16.35,72,Investment,D,24029.73,2024-10-23,18.26,Active,2024,10,4,Low Risk,Very Large
LN026102,APP03306,Business Loan,1023000.0,17.19,12,Wedding,D,93394.73,2023-09-01,138.37,Active,2023,9,3,Very High Risk,Very Large
LN026103,APP11453,Personal Loan,323000.0,15.81,12,Wedding,E,29277.03,2023-06-06,47.36,Closed,2023,6,2,High Risk,Medium
LN026104,APP10943,Education Loan,168000.0,14.54,36,Wedding,B,5786.0,2024-11-04,13.89,Active,2024,11,4,Low Risk,Medium
LN026105,APP10989,Auto Loan,793000.0,15.31,48,Home Renovation,E,22194.6,2024-12-31,23.96,Closed,2024,12,4,Moderate Risk,Large
LN026106,APP00092,Home Loan,1740000.0,16.79,120,Business Expansion,C,30009.65,2025-02-16,56.22,Closed,2025,2,1,Very High Risk,Very Large
LN026107,APP03740,Home Loan,820000.0,15.99,180,Debt Consolidation,C,12037.63,2025-06-19,21.93,Closed,2025,6,2,Moderate Risk,Large
LN026108,APP13740,Gold Loan,141000.0,14.6,12,Medical Emergency,B,12699.82,2025-12-04,22.36,Active,2025,12,4,Moderate Risk,Medium
LN026109,APP09161,Home Loan,1432000.0,15.28,300,Business Expansion,B,18653.14,2025-04-17,22.14,Active,2025,4,2,Moderate Risk,Very Large
LN026110,APP00842,Education Loan,565000.0,15.47,60,Vehicle Purchase,E,13581.1,2025-06-12,19.45,Active,2025,6,2,Low Risk,Large
LN026111,APP03567,Education Loan,235000.0,18.0,84,Debt Consolidation,E,4939.19,2023-09-09,8.77,Active,2023,9,3,Low Risk,Medium
LN026112,APP11955,Personal Loan,149000.0,16.92,36,Investment,F,5306.33,2024-11-09,26.55,Active,2024,11,4,Moderate Risk,Medium
LN026113,APP11012,Education Loan,256000.0,17.17,48,Education,E,7409.43,2023-09-12,27.99,Active,2023,9,3,Moderate Risk,Medium
LN026114,APP01499,Education Loan,509000.0,16.29,84,Vehicle Purchase,E,10194.04,2024-02-13,18.32,Active,2024,2,1,Low Risk,Large
LN026115,APP02222,Gold Loan,27000.0,14.97,6,Investment,C,4698.51,2025-02-26,5.64,Active,2025,2,1,Low Risk,Small
LN026116,APP16112,Gold Loan,48000.0,15.01,18,Medical Emergency,D,2994.7,2024-05-21,2.71,Active,2024,5,2,Low Risk,Small
LN026117,APP03558,Business Loan,330000.0,15.67,36,Home Purchase,B,11548.13,2025-07-07,10.71,Closed,2025,7,3,Low Risk,Medium
LN026118,APP06609,Auto Loan,849000.0,16.09,24,Vehicle Purchase,E,41606.2,2024-09-06,49.73,Active,2024,9,3,High Risk,Large
LN026119,APP18774,Education Loan,334000.0,16.27,36,Vehicle Purchase,E,11787.02,2025-12-29,15.55,Active,2025,12,4,Low Risk,Medium
LN026120,APP18316,Personal Loan,239000.0,15.7,48,Wedding,B,6736.66,2025-08-11,6.93,Active,2025,8,3,Low Risk,Medium
LN026121,APP19944,Education Loan,184000.0,15.08,24,Medical Emergency,D,8928.54,2025-01-09,26.48,Active,2025,1,1,Moderate Risk,Medium
LN026122,APP13368,Business Loan,1250000.0,15.99,12,Debt Consolidation,D,113407.66,2024-08-25,179.43,Active,2024,8,3,Very High Risk,Very Large
LN026123,APP05383,Home Loan,2680000.0,18.26,120,Home Renovation,E,48739.13,2024-11-29,108.43,Closed,2024,11,4,Very High Risk,Very Large
LN026124,APP13042,Auto Loan,731000.0,16.5,24,Wedding,D,35966.92,2026-03-18,52.76,Active,2026,3,1,Very High Risk,Large
LN026125,APP16189,Auto Loan,294000.0,16.29,36,Business Expansion,C,10378.31,2025-10-31,17.84,Closed,2025,10,4,Low Risk,Medium
LN026126,APP01482,Personal Loan,125000.0,17.83,48,Debt Consolidation,D,3660.78,2024-06-22,12.91,Active,2024,6,2,Low Risk,Medium
LN026127,APP14310,Home Loan,858000.0,17.32,360,Vehicle Purchase,E,12455.4,2023-11-04,20.61,Active,2023,11,4,Moderate Risk,Large
LN026128,APP19273,Personal Loan,342000.0,15.16,60,Medical Emergency,D,8164.91,2024-09-27,10.05,Active,2024,9,3,Low Risk,Medium
LN026129,APP06351,Home Loan,1458000.0,16.23,120,Investment,E,24632.8,2025-08-09,61.6,Active,2025,8,3,Very High Risk,Very Large
LN026130,APP02752,Home Loan,1289000.0,16.58,300,Vehicle Purchase,F,18104.78,2023-05-31,65.91,Active,2023,5,2,Very High Risk,Very Large
LN026131,APP07024,Home Loan,3136000.0,17.29,300,Home Renovation,D,45811.34,2024-12-25,72.74,Closed,2024,12,4,Very High Risk,Very Large
LN026132,APP12613,Education Loan,351000.0,15.16,84,Medical Emergency,D,6804.71,2024-11-27,7.9,Active,2024,11,4,Low Risk,Medium
LN026133,APP08388,Home Loan,1823000.0,16.62,120,Business Expansion,D,31245.71,2023-08-11,74.99,Active,2023,8,3,Very High Risk,Very Large
LN026134,APP00262,Home Loan,1028000.0,18.12,180,Wedding,D,16643.96,2025-01-23,34.85,Active,2025,1,1,Moderate Risk,Very Large
LN026135,APP03867,Home Loan,2677000.0,14.68,360,Wedding,B,33165.17,2024-01-26,20.21,Active,2024,1,1,Moderate Risk,Very Large
LN026136,APP17040,Gold Loan,130000.0,16.65,24,Debt Consolidation,D,6405.65,2024-04-06,12.57,Active,2024,4,2,Low Risk,Medium
LN026137,APP00518,Business Loan,623000.0,16.95,48,Home Purchase,E,17960.58,2025-06-09,38.55,Active,2025,6,2,High Risk,Large
LN026138,APP17391,Education Loan,147000.0,17.58,24,Investment,E,7309.05,2025-10-09,46.26,Closed,2025,10,4,High Risk,Medium
LN026139,APP18387,Personal Loan,119000.0,14.68,36,Home Purchase,D,4106.55,2023-12-10,9.86,Active,2023,12,4,Low Risk,Medium
LN026140,APP05648,Home Loan,749000.0,16.63,180,Investment,F,11331.31,2024-09-19,28.24,Active,2024,9,3,Moderate Risk,Large
LN026141,APP01381,Gold Loan,50000.0,18.46,18,Home Renovation,E,3201.26,2024-10-31,10.05,Closed,2024,10,4,Low Risk,Small
LN026142,APP18285,Education Loan,249000.0,18.13,36,Wedding,F,9018.19,2023-06-09,37.65,Closed,2023,6,2,High Risk,Medium
LN026143,APP16885,Education Loan,263000.0,14.56,36,Education,D,9060.41,2025-08-22,21.98,Active,2025,8,3,Moderate Risk,Medium
LN026144,APP03055,Gold Loan,28000.0,16.44,12,Vehicle Purchase,C,2546.3,2023-12-08,4.94,Active,2023,12,4,Low Risk,Small
LN026145,APP18545,Home Loan,415000.0,16.18,240,Medical Emergency,C,58677.57,2025-08-15,78.23,Active,2025,8,3,Very High Risk,Medium
LN026146,APP03406,Home Loan,4534000.0,16.95,180,Home Renovation,C,69617.85,2025-11-19,86.6,Active,2025,11,4,Very High Risk,Very Large
LN026147,APP18879,Business Loan,911000.0,18.41,60,Education,F,23337.08,2025-05-18,31.65,Active,2025,5,2,Moderate Risk,Large
LN026148,APP09925,Personal Loan,67000.0,17.05,48,Business Expansion,D,1935.02,2026-02-16,1.99,Closed,2026,2,1,Low Risk,Small
LN026149,APP12716,Home Loan,1013000.0,18.94,180,Education,F,17003.21,2023-09-09,52.83,Active,2023,9,3,Very High Risk,Very Large
LN026150,APP15277,Education Loan,227000.0,16.29,60,Home Renovation,D,5555.24,2026-02-16,33.53,Active,2026,2,1,Moderate Risk,Medium
LN026151,APP09979,Personal Loan,179000.0,16.32,36,Debt Consolidation,F,6589.52,2025-05-26,27.47,Active,2025,5,2,Moderate Risk,Medium
LN026152,APP07462,Business Loan,1131000.0,15.89,48,Debt Consolidation,D,31989.18,2025-04-08,38.24,Active,2025,4,2,High Risk,Very Large
LN026153,APP11494,Business Loan,415000.0,13.42,48,Business Expansion,B,34958.09,2026-02-05,24.68,Active,2026,2,1,Moderate Risk,Medium
LN026154,APP04574,Home Loan,3268000.0,16.76,120,Debt Consolidation,E,56301.05,2023-10-23,101.19,Active,2023,10,4,Very High Risk,Very Large
LN026155,APP17317,Education Loan,517000.0,11.68,48,Education,A,13533.5,2026-03-14,6.61,Closed,2026,3,1,Low Risk,Large
LN026156,APP03681,Auto Loan,314000.0,16.15,72,Medical Emergency,E,6837.2,2025-04-01,13.11,Closed,2025,4,2,Low Risk,Medium
LN026157,APP08614,Education Loan,211000.0,15.09,84,Home Renovation,D,4082.28,2024-07-16,22.58,Active,2024,7,3,Moderate Risk,Medium
LN026158,APP13938,Business Loan,976000.0,16.32,12,Vehicle Purchase,B,88193.46,2024-02-01,184.88,Active,2024,2,1,Very High Risk,Large
LN026159,APP09432,Personal Loan,421000.0,16.81,48,Home Renovation,D,12106.63,2025-08-07,17.77,Active,2025,8,3,Low Risk,Medium
LN026160,APP18126,Gold Loan,146000.0,15.93,18,Home Purchase,D,9172.21,2024-03-21,20.91,Active,2024,3,1,Moderate Risk,Medium
LN026161,APP19691,Personal Loan,113000.0,14.27,60,Wedding,B,2645.16,2025-10-27,7.84,Closed,2025,10,4,Low Risk,Medium
LN026162,APP07772,Auto Loan,993000.0,16.37,48,Wedding,C,28330.42,2025-11-11,48.62,Active,2025,11,4,High Risk,Large
LN026163,APP02795,Business Loan,296000.0,15.4,12,Investment,C,26772.36,2024-08-20,25.36,Active,2024,8,3,Moderate Risk,Medium
LN026164,APP01173,Personal Loan,126000.0,19.13,60,Wedding,F,3277.53,2024-11-26,4.92,Active,2024,11,4,Low Risk,Medium
LN026165,APP09695,Auto Loan,376000.0,18.4,72,Home Purchase,F,8660.97,2023-06-18,27.03,Active,2023,6,2,Moderate Risk,Medium
LN026166,APP11985,Gold Loan,84000.0,16.9,24,Debt Consolidation,E,4149.12,2024-05-15,7.53,Active,2024,5,2,Low Risk,Small
LN026167,APP13906,Business Loan,680000.0,15.18,36,Vehicle Purchase,C,23632.41,2023-07-13,54.32,Closed,2023,7,3,Very High Risk,Large
LN026168,APP00036,Auto Loan,445000.0,14.76,60,Investment,C,10530.54,2025-09-21,11.02,Active,2025,9,3,Low Risk,Medium
LN026169,APP00090,Auto Loan,814000.0,15.35,72,Debt Consolidation,D,17367.14,2023-09-24,32.46,Active,2023,9,3,Moderate Risk,Large
LN026170,APP16379,Gold Loan,59000.0,17.83,18,Vehicle Purchase,F,3759.76,2024-03-18,23.9,Active,2024,3,1,Moderate Risk,Small
LN026171,APP03222,Gold Loan,196000.0,13.2,12,Vehicle Purchase,B,17524.58,2023-06-20,42.06,Active,2023,6,2,High Risk,Medium
LN026172,APP17338,Business Loan,670000.0,17.2,36,Investment,E,23954.07,2023-06-10,36.44,Closed,2023,6,2,High Risk,Large
LN026173,APP10519,Home Loan,1302000.0,13.39,120,Medical Emergency,B,19740.9,2026-01-05,47.38,Active,2026,1,1,High Risk,Very Large
LN026174,APP15359,Home Loan,552000.0,15.74,360,Home Purchase,E,7307.44,2024-10-16,36.63,Active,2024,10,4,High Risk,Large
LN026175,APP09090,Education Loan,448000.0,18.37,60,Debt Consolidation,E,11466.62,2024-08-29,33.39,Active,2024,8,3,Moderate Risk,Medium
LN026176,APP04776,Business Loan,1759000.0,15.66,12,Medical Emergency,C,159312.7,2024-09-04,166.01,Active,2024,9,3,Very High Risk,Very Large
LN026177,APP09168,Education Loan,321000.0,16.7,24,Education,E,15824.73,2025-11-27,25.34,Active,2025,11,4,Moderate Risk,Medium
LN026178,APP16088,Auto Loan,1477000.0,16.54,72,Home Renovation,C,32479.58,2024-02-27,21.27,Active,2024,2,1,Moderate Risk,Very Large
LN026179,APP02680,Home Loan,1043000.0,17.31,360,Vehicle Purchase,D,15132.52,2024-04-14,46.78,Active,2024,4,2,High Risk,Very Large
LN026180,APP06447,Education Loan,377000.0,16.19,24,Debt Consolidation,E,18493.34,2025-05-10,55.1,Active,2025,5,2,Very High Risk,Medium
LN026181,APP12192,Gold Loan,93000.0,15.9,24,Home Purchase,C,4549.13,2024-03-04,4.63,Active,2024,3,1,Low Risk,Small
LN026182,APP13621,Personal Loan,51000.0,18.4,12,Home Renovation,E,4685.39,2025-10-24,35.66,Active,2025,10,4,High Risk,Small
LN026183,APP09328,Personal Loan,308000.0,17.63,12,Home Purchase,F,28183.23,2023-12-27,82.25,Closed,2023,12,4,Very High Risk,Medium
LN026184,APP18420,Auto Loan,784000.0,16.64,24,Investment,E,38627.26,2026-02-02,87.24,Active,2026,2,1,Very High Risk,Large
LN026185,APP06441,Personal Loan,155000.0,18.03,36,Vehicle Purchase,D,5605.95,2025-11-12,6.56,Active,2025,11,4,Low Risk,Medium
LN026186,APP18486,Auto Loan,555000.0,17.42,36,Education,D,19903.47,2024-01-09,47.02,Active,2024,1,1,High Risk,Large
LN026187,APP11986,Auto Loan,1085000.0,16.34,60,Wedding,C,26581.5,2024-10-11,36.63,Closed,2024,10,4,High Risk,Very Large
LN026188,APP04554,Personal Loan,79000.0,16.62,24,Home Renovation,C,3891.53,2024-01-31,4.94,Active,2024,1,1,Low Risk,Small
LN026189,APP19627,Business Loan,464000.0,16.5,24,Home Renovation,D,22829.89,2024-12-29,69.36,Active,2024,12,4,Very High Risk,Medium
LN026190,APP14059,Auto Loan,455000.0,14.01,72,Education,C,9378.05,2026-04-21,12.3,Active,2026,4,2,Low Risk,Medium
LN026191,APP10234,Auto Loan,313000.0,15.11,36,Wedding,C,10867.12,2023-06-12,29.39,Closed,2023,6,2,Moderate Risk,Medium
LN026192,APP01043,Auto Loan,350000.0,15.05,36,Medical Emergency,D,12141.44,2025-08-01,27.21,Active,2025,8,3,Moderate Risk,Medium
LN026193,APP13417,Personal Loan,192000.0,15.13,48,Debt Consolidation,D,5356.16,2025-01-21,8.51,Active,2025,1,1,Low Risk,Medium
LN026194,APP08530,Business Loan,530000.0,17.43,48,Vehicle Purchase,E,15411.33,2023-11-26,58.7,Closed,2023,11,4,Very High Risk,Large
LN026195,APP09813,Business Loan,117000.0,17.1,12,Education,E,10676.51,2024-01-31,26.43,Active,2024,1,1,Moderate Risk,Medium
LN026196,APP05847,Personal Loan,247000.0,15.03,60,Debt Consolidation,C,5880.0,2023-12-26,19.2,Closed,2023,12,4,Low Risk,Medium
LN026197,APP04103,Business Loan,844000.0,17.65,24,Education,F,41993.35,2024-12-13,40.72,Active,2024,12,4,High Risk,Large
LN026198,APP08822,Home Loan,1123000.0,18.74,240,Home Purchase,F,17973.51,2025-09-24,80.16,Active,2025,9,3,Very High Risk,Very Large
LN026199,APP14200,Personal Loan,282000.0,18.03,36,Medical Emergency,E,10199.22,2024-05-15,33.44,Closed,2024,5,2,Moderate Risk,Medium
LN026200,APP17504,Gold Loan,163000.0,16.92,6,Wedding,D,28522.98,2025-11-12,35.52,Active,2025,11,4,High Risk,Medium
LN026201,APP00676,Gold Loan,96000.0,16.4,6,Investment,D,16773.99,2024-06-24,31.32,Active,2024,6,2,Moderate Risk,Small
LN026202,APP12984,Auto Loan,213000.0,17.47,60,Vehicle Purchase,D,5347.58,2025-12-18,12.83,Closed,2025,12,4,Low Risk,Medium
LN026203,APP07821,Gold Loan,220000.0,14.65,6,Investment,B,38249.24,2025-05-24,56.01,Active,2025,5,2,Very High Risk,Medium
LN026204,APP00959,Personal Loan,478000.0,15.26,48,Investment,D,13366.18,2024-08-10,17.21,Closed,2024,8,3,Low Risk,Medium
LN026205,APP19018,Education Loan,674000.0,18.12,48,Wedding,F,19841.04,2026-02-16,24.06,Active,2026,2,1,Moderate Risk,Large
LN026206,APP05030,Gold Loan,51000.0,15.89,24,Home Purchase,B,2494.44,2024-07-29,2.99,Active,2024,7,3,Low Risk,Small
LN026207,APP07744,Auto Loan,420000.0,15.65,72,Wedding,C,9029.83,2025-09-01,12.42,Closed,2025,9,3,Low Risk,Medium
LN026208,APP10894,Home Loan,561000.0,17.36,180,Home Renovation,F,8777.35,2025-12-06,32.47,Active,2025,12,4,Moderate Risk,Large
LN026209,APP16308,Auto Loan,526000.0,15.67,24,Education,C,25671.74,2023-09-01,18.67,Active,2023,9,3,Low Risk,Large
LN026210,APP18701,Home Loan,1626000.0,15.66,300,Investment,D,21662.34,2024-08-15,14.14,Active,2024,8,3,Low Risk,Very Large
LN026211,APP08268,Education Loan,269000.0,18.01,36,Home Purchase,F,9726.34,2024-09-03,19.94,Closed,2024,9,3,Low Risk,Medium
LN026212,APP08222,Education Loan,618000.0,16.19,24,Vehicle Purchase,D,30315.34,2024-02-01,64.87,Active,2024,2,1,Very High Risk,Large
LN026213,APP06502,Gold Loan,87000.0,16.74,12,Business Expansion,D,7924.08,2025-03-10,6.27,Active,2025,3,1,Low Risk,Small
LN026214,APP11259,Home Loan,2519000.0,16.32,300,Investment,B,32361.88,2024-01-22,20.51,Active,2024,1,1,Moderate Risk,Very Large
LN026215,APP05845,Home Loan,1589000.0,17.35,120,Wedding,D,27969.86,2025-12-13,62.61,Active,2025,12,4,Very High Risk,Very Large
LN026216,APP13786,Education Loan,480000.0,14.34,84,Debt Consolidation,A,9085.6,2023-08-27,13.1,Closed,2023,8,3,Low Risk,Medium
LN026217,APP07782,Education Loan,386000.0,16.54,24,Education,C,18999.51,2026-03-20,37.29,Active,2026,3,1,High Risk,Medium
LN026218,APP07839,Auto Loan,1069000.0,14.46,60,Business Expansion,C,25129.43,2024-02-03,38.67,Active,2024,2,1,High Risk,Very Large
LN026219,APP19387,Personal Loan,113000.0,17.21,36,Business Expansion,D,4040.58,2026-03-22,6.16,Closed,2026,3,1,Low Risk,Medium
LN026220,APP06603,Home Loan,835000.0,14.99,120,Education,C,13466.36,2026-03-12,19.98,Active,2026,3,1,Low Risk,Large
LN026221,APP01289,Personal Loan,438000.0,15.22,24,Business Expansion,C,21282.96,2024-07-25,30.22,Closed,2024,7,3,Moderate Risk,Medium
LN026222,APP02905,Gold Loan,83000.0,17.15,24,Home Renovation,D,4109.69,2024-09-11,7.65,Active,2024,9,3,Low Risk,Small
LN026223,APP09523,Education Loan,966000.0,15.08,36,Home Purchase,B,33524.56,2024-12-11,45.38,Active,2024,12,4,High Risk,Large
LN026224,APP00306,Business Loan,1264000.0,17.54,48,Home Renovation,D,36826.86,2025-09-06,63.96,Active,2025,9,3,Very High Risk,Very Large
LN026225,APP05003,Auto Loan,205000.0,17.88,48,Vehicle Purchase,E,6009.03,2023-12-18,24.43,Closed,2023,12,4,Moderate Risk,Medium
LN026226,APP09521,Gold Loan,114000.0,14.96,12,Business Expansion,C,10287.3,2023-08-23,20.27,Active,2023,8,3,Moderate Risk,Medium
LN026227,APP15410,Auto Loan,1118000.0,18.24,24,Wedding,E,55944.88,2026-03-23,56.75,Active,2026,3,1,Very High Risk,Very Large
LN026228,APP19172,Personal Loan,329000.0,15.32,36,Education,C,11456.52,2024-11-22,12.12,Active,2024,11,4,Low Risk,Medium
LN026229,APP12528,Personal Loan,201000.0,16.5,48,Business Expansion,E,5748.0,2024-11-13,17.37,Active,2024,11,4,Low Risk,Medium
LN026230,APP14326,Personal Loan,234000.0,16.31,48,Wedding,C,6668.84,2023-10-15,13.66,Active,2023,10,4,Low Risk,Medium
LN026231,APP04880,Home Loan,2156000.0,15.81,120,Education,D,35860.96,2025-01-30,62.27,Active,2025,1,1,Very High Risk,Very Large
LN026232,APP09265,Auto Loan,365000.0,17.33,36,Medical Emergency,E,13073.27,2025-04-28,31.68,Active,2025,4,2,Moderate Risk,Medium
LN026233,APP12871,Business Loan,647000.0,16.54,12,Vehicle Purchase,C,58868.33,2024-10-23,62.39,Active,2024,10,4,Very High Risk,Large
LN026234,APP19392,Home Loan,1410000.0,14.04,240,Medical Emergency,C,17574.62,2025-05-24,52.57,Closed,2025,5,2,Very High Risk,Very Large
LN026235,APP09365,Business Loan,1326000.0,15.52,48,Investment,C,37254.04,2025-01-12,45.54,Active,2025,1,1,High Risk,Very Large
LN026236,APP08616,Home Loan,717000.0,14.87,240,Education,C,9372.58,2025-12-04,12.91,Closed,2025,12,4,Low Risk,Large
LN026237,APP17533,Gold Loan,164000.0,16.18,6,Investment,E,28637.63,2024-07-30,74.36,Active,2024,7,3,Very High Risk,Medium
LN026238,APP01533,Home Loan,2406000.0,16.32,360,Medical Emergency,C,32879.2,2025-05-07,32.4,Closed,2025,5,2,Moderate Risk,Very Large
LN026239,APP17512,Auto Loan,681000.0,15.98,60,Medical Emergency,B,16553.36,2024-02-21,15.39,Active,2024,2,1,Low Risk,Large
LN026240,APP02949,Education Loan,553000.0,16.35,36,Debt Consolidation,E,19537.53,2026-04-06,39.72,Active,2026,4,2,High Risk,Large
LN026241,APP07537,Personal Loan,213000.0,16.51,36,Investment,E,7542.19,2025-02-17,18.1,Closed,2025,2,1,Low Risk,Medium
LN026242,APP18680,Gold Loan,155000.0,15.81,18,Home Renovation,D,9728.83,2025-06-02,22.24,Closed,2025,6,2,Moderate Risk,Medium
LN026243,APP00751,Auto Loan,375000.0,18.04,48,Debt Consolidation,D,11023.46,2026-01-16,14.05,Closed,2026,1,1,Low Risk,Medium
LN026244,APP00985,Home Loan,963000.0,17.72,240,Medical Emergency,D,14654.91,2024-07-05,24.05,Active,2024,7,3,Moderate Risk,Large
LN026245,APP03845,Business Loan,108000.0,15.83,36,Investment,D,3787.9,2023-08-14,10.39,Active,2023,8,3,Low Risk,Medium
LN026246,APP12818,Education Loan,891000.0,14.03,36,Vehicle Purchase,A,30465.25,2025-02-24,18.63,Active,2025,2,1,Low Risk,Large
LN026247,APP11023,Home Loan,3007000.0,16.95,240,Medical Emergency,F,43992.39,2024-09-09,87.09,Closed,2024,9,3,Very High Risk,Very Large
LN026248,APP17986,Gold Loan,166000.0,13.4,12,Debt Consolidation,A,14857.84,2024-02-02,35.66,Active,2024,2,1,High Risk,Medium
LN026249,APP07386,Personal Loan,332000.0,15.9,12,Home Renovation,D,30106.94,2025-05-14,67.36,Active,2025,5,2,Very High Risk,Medium
LN026250,APP03788,Auto Loan,478000.0,17.83,36,Business Expansion,E,17240.11,2025-06-11,41.38,Active,2025,6,2,High Risk,Medium
LN026251,APP00428,Auto Loan,640000.0,15.2,60,Vehicle Purchase,B,15292.83,2026-02-18,13.97,Closed,2026,2,1,Low Risk,Large
LN026252,APP02070,Gold Loan,83000.0,16.93,12,Medical Emergency,C,7567.24,2024-08-03,12.44,Active,2024,8,3,Low Risk,Small
LN026253,APP11252,Gold Loan,61000.0,14.55,6,Business Expansion,C,10602.45,2026-04-19,15.09,Closed,2026,4,2,Low Risk,Small
LN026254,APP16733,Gold Loan,167000.0,16.75,12,Vehicle Purchase,E,15211.39,2025-03-02,27.45,Active,2025,3,1,Moderate Risk,Medium
LN026255,APP09912,Business Loan,294000.0,18.62,12,Investment,F,27040.74,2024-02-17,67.8,Active,2024,2,1,Very High Risk,Medium
LN026256,APP11087,Auto Loan,1377000.0,14.15,60,Education,A,32147.57,2023-12-03,18.91,Active,2023,12,4,Low Risk,Very Large
LN026257,APP17189,Business Loan,1263000.0,13.71,36,Investment,B,42988.67,2024-08-26,51.81,Active,2024,8,3,Very High Risk,Very Large
LN026258,APP03867,Business Loan,1074000.0,15.68,24,Vehicle Purchase,B,52422.32,2024-12-16,31.95,Active,2024,12,4,Moderate Risk,Very Large
